2022-02-18 09:35:00,4382.75,4392.25,4378.0,4385.25
2022-02-18 09:40:00,4385.25,4387.0,4374.25,4375.0
2022-02-18 09:45:00,4375.0,4386.5,4373.75,4386.5
2022-02-18 09:50:00,4386.5,4399.25,4385.5,4398.5
2022-02-18 09:55:00,4398.5,4401.5,4396.0,4398.25
2022-02-18 10:00:00,4398.25,4399.5,4391.0,4395.25
2022-02-18 10:05:00,4395.25,4397.75,4390.5,4393.0
2022-02-18 10:10:00,4393.0,4396.5,4386.0,4393.0
2022-02-18 10:15:00,4393.0,4401.25,4387.25,4391.25
2022-02-18 10:20:00,4391.25,4393.25,4383.0,4384.75
2022-02-18 10:25:00,4384.75,4388.25,4381.5,4383.25
2022-02-18 10:30:00,4383.25,4383.5,4373.25,4376.75
2022-02-18 10:35:00,4377.0,4378.75,4372.5,4374.25
2022-02-18 10:40:00,4374.25,4376.0,4368.75,4376.0
2022-02-18 10:45:00,4375.75,4377.5,4366.5,4370.5
2022-02-18 10:50:00,4370.5,4375.5,4369.25,4373.0
2022-02-18 10:55:00,4372.75,4374.5,4367.0,4369.25
2022-02-18 11:00:00,4369.25,4369.5,4351.75,4354.0
2022-02-18 11:05:00,4353.75,4361.5,4352.5,4354.75
2022-02-18 11:10:00,4354.5,4360.25,4350.25,4358.75
2022-02-18 11:15:00,4358.75,4364.25,4355.5,4363.75
2022-02-18 11:20:00,4363.75,4368.75,4363.25,4366.5
2022-02-18 11:25:00,4366.75,4370.75,4363.75,4364.75
2022-02-18 11:30:00,4365.0,4368.75,4359.75,4362.5
2022-02-18 11:35:00,4362.25,4370.5,4360.5,4366.5
2022-02-18 11:40:00,4366.25,4369.25,4361.5,4362.0
2022-02-18 11:45:00,4361.75,4366.5,4357.5,4358.75
2022-02-18 11:50:00,4358.75,4360.0,4352.25,4353.75
2022-02-18 11:55:00,4353.75,4355.5,4343.25,4346.5
2022-02-18 12:00:00,4346.25,4349.25,4342.5,4345.25
2022-02-18 12:05:00,4345.25,4353.75,4345.25,4353.75
2022-02-18 12:10:00,4353.75,4357.75,4352.25,4354.0
2022-02-18 12:15:00,4354.0,4365.0,4351.5,4360.0
2022-02-18 12:20:00,4360.25,4361.25,4352.5,4352.75
2022-02-18 12:25:00,4352.75,4359.0,4352.5,4355.25
2022-02-18 12:30:00,4355.0,4360.5,4346.25,4351.5
2022-02-18 12:35:00,4351.75,4354.25,4339.75,4342.5
2022-02-18 12:40:00,4342.25,4349.25,4341.75,4343.0
2022-02-18 12:45:00,4343.0,4345.0,4339.5,4342.5
2022-02-18 12:50:00,4342.25,4347.0,4339.0,4342.75
2022-02-18 12:55:00,4343.0,4345.75,4338.5,4339.0
2022-02-18 13:00:00,4339.0,4342.5,4337.0,4339.25
2022-02-18 13:05:00,4339.5,4343.0,4336.5,4341.25
2022-02-18 13:10:00,4341.25,4342.0,4336.5,4337.75
2022-02-18 13:15:00,4337.5,4340.75,4332.25,4335.25
2022-02-18 13:20:00,4335.25,4347.0,4334.5,4346.25
2022-02-18 13:25:00,4346.25,4346.5,4338.0,4339.75
2022-02-18 13:30:00,4339.75,4343.25,4338.25,4341.5
2022-02-18 13:35:00,4341.5,4349.5,4339.5,4348.75
2022-02-18 13:40:00,4348.75,4349.5,4343.5,4346.5
2022-02-18 13:45:00,4346.75,4354.5,4346.25,4352.25
2022-02-18 13:50:00,4352.25,4358.0,4351.0,4356.75
2022-02-18 13:55:00,4357.0,4357.25,4353.5,4353.75
2022-02-18 14:00:00,4353.75,4359.75,4353.5,4357.0
2022-02-18 14:05:00,4357.25,4359.0,4351.25,4353.25
2022-02-18 14:10:00,4353.25,4356.5,4351.75,4355.25
2022-02-18 14:15:00,4355.25,4364.5,4354.25,4363.5
2022-02-18 14:20:00,4363.75,4372.0,4362.25,4371.5
2022-02-18 14:25:00,4371.25,4378.25,4369.25,4376.25
2022-02-18 14:30:00,4376.5,4385.25,4375.5,4378.75
2022-02-18 14:35:00,4378.75,4379.25,4369.75,4371.25
2022-02-18 14:40:00,4371.5,4372.75,4367.25,4367.75
2022-02-18 14:45:00,4367.75,4370.75,4363.25,4364.0
2022-02-18 14:50:00,4364.0,4379.25,4361.75,4379.0
2022-02-18 14:55:00,4379.0,4383.25,4374.5,4380.75
2022-02-18 15:00:00,4380.75,4388.5,4376.0,4377.75
2022-02-18 15:05:00,4377.75,4382.0,4369.0,4373.5
2022-02-18 15:10:00,4373.75,4380.0,4366.75,4370.5
2022-02-18 15:15:00,4370.5,4373.25,4359.25,4361.25
2022-02-18 15:20:00,4361.25,4364.75,4357.25,4360.5
2022-02-18 15:25:00,4360.5,4364.0,4356.25,4357.75
2022-02-18 15:30:00,4357.5,4357.75,4342.25,4347.0
2022-02-18 15:35:00,4347.0,4354.5,4345.0,4350.5
2022-02-18 15:40:00,4350.75,4365.5,4350.25,4364.0
2022-02-18 15:45:00,4364.25,4369.75,4355.5,4364.0
2022-02-18 15:50:00,4363.75,4366.25,4350.75,4354.75
2022-02-18 15:55:00,4354.75,4358.5,4351.0,4357.25
2022-02-18 16:00:00,4357.5,4367.25,4357.0,4363.5
2022-02-18 16:05:00,4363.25,4364.25,4358.75,4359.5
2022-02-18 16:10:00,4359.75,4361.5,4357.5,4361.0
2022-02-18 16:15:00,4361.0,4365.0,4361.0,4363.75
