2022-03-01 09:35:00,4375.75,4385.75,4375.5,4381.0
2022-03-01 09:40:00,4381.0,4382.75,4370.0,4373.0
2022-03-01 09:45:00,4373.0,4379.25,4366.75,4378.75
2022-03-01 09:50:00,4378.5,4380.0,4358.0,4365.0
2022-03-01 09:55:00,4365.0,4369.0,4358.75,4362.75
2022-03-01 10:00:00,4363.0,4377.25,4356.5,4360.5
2022-03-01 10:05:00,4360.25,4366.25,4354.75,4356.0
2022-03-01 10:10:00,4356.0,4356.0,4348.0,4352.5
2022-03-01 10:15:00,4352.5,4365.5,4350.75,4362.5
2022-03-01 10:20:00,4362.5,4370.75,4357.75,4361.25
2022-03-01 10:25:00,4361.5,4366.0,4355.5,4362.0
2022-03-01 10:30:00,4361.75,4366.25,4353.75,4355.25
2022-03-01 10:35:00,4355.25,4360.0,4351.0,4352.25
2022-03-01 10:40:00,4352.25,4352.5,4339.25,4339.75
2022-03-01 10:45:00,4339.75,4345.0,4337.25,4343.5
2022-03-01 10:50:00,4343.5,4349.75,4341.25,4347.25
2022-03-01 10:55:00,4347.0,4347.25,4338.5,4340.75
2022-03-01 11:00:00,4341.0,4353.0,4338.5,4350.25
2022-03-01 11:05:00,4350.25,4352.25,4343.5,4345.25
2022-03-01 11:10:00,4345.5,4355.25,4344.25,4353.25
2022-03-01 11:15:00,4353.5,4355.25,4343.25,4344.5
2022-03-01 11:20:00,4344.5,4353.0,4342.75,4349.5
2022-03-01 11:25:00,4349.5,4350.25,4340.25,4343.75
2022-03-01 11:30:00,4344.0,4344.5,4326.0,4327.0
2022-03-01 11:35:00,4327.0,4329.25,4323.0,4326.0
2022-03-01 11:40:00,4326.25,4329.5,4321.5,4325.75
2022-03-01 11:45:00,4325.75,4325.75,4311.25,4316.0
2022-03-01 11:50:00,4316.25,4317.75,4310.75,4313.5
2022-03-01 11:55:00,4313.25,4314.0,4305.5,4311.25
2022-03-01 12:00:00,4311.0,4313.25,4306.25,4307.25
2022-03-01 12:05:00,4307.5,4310.75,4303.25,4303.5
2022-03-01 12:10:00,4303.5,4312.25,4298.75,4311.0
2022-03-01 12:15:00,4311.0,4320.75,4307.0,4318.0
2022-03-01 12:20:00,4317.75,4319.25,4311.5,4314.5
2022-03-01 12:25:00,4314.5,4320.25,4311.75,4318.0
2022-03-01 12:30:00,4318.0,4324.5,4313.75,4320.0
2022-03-01 12:35:00,4319.75,4321.5,4314.5,4316.25
2022-03-01 12:40:00,4316.0,4324.0,4316.0,4323.75
2022-03-01 12:45:00,4323.5,4329.75,4319.25,4326.75
2022-03-01 12:50:00,4326.5,4330.25,4323.0,4326.25
2022-03-01 12:55:00,4325.75,4329.5,4322.0,4327.25
2022-03-01 13:00:00,4327.0,4334.75,4325.0,4328.0
2022-03-01 13:05:00,4327.75,4329.5,4318.0,4322.0
2022-03-01 13:10:00,4321.75,4322.75,4310.25,4313.25
2022-03-01 13:15:00,4313.25,4314.5,4309.0,4310.75
2022-03-01 13:20:00,4310.75,4314.25,4305.0,4306.0
2022-03-01 13:25:00,4306.0,4306.5,4296.5,4297.0
2022-03-01 13:30:00,4297.25,4303.5,4295.25,4299.0
2022-03-01 13:35:00,4298.75,4306.5,4296.25,4305.75
2022-03-01 13:40:00,4305.75,4307.0,4299.75,4302.25
2022-03-01 13:45:00,4302.25,4308.75,4296.5,4300.5
2022-03-01 13:50:00,4300.25,4306.25,4299.0,4304.25
2022-03-01 13:55:00,4304.0,4308.75,4301.5,4304.75
2022-03-01 14:00:00,4304.75,4306.25,4296.75,4303.25
2022-03-01 14:05:00,4303.25,4307.0,4300.0,4302.0
2022-03-01 14:10:00,4301.75,4303.0,4296.25,4300.25
2022-03-01 14:15:00,4300.5,4308.5,4292.75,4307.5
2022-03-01 14:20:00,4307.5,4318.75,4304.5,4316.5
2022-03-01 14:25:00,4316.75,4320.25,4314.0,4317.5
2022-03-01 14:30:00,4317.75,4319.5,4312.25,4315.0
2022-03-01 14:35:00,4315.25,4326.5,4314.25,4325.25
2022-03-01 14:40:00,4325.25,4327.75,4322.0,4325.75
2022-03-01 14:45:00,4325.75,4327.0,4316.0,4319.0
2022-03-01 14:50:00,4319.25,4319.5,4310.25,4311.0
2022-03-01 14:55:00,4311.25,4314.25,4307.75,4311.25
2022-03-01 15:00:00,4311.0,4329.25,4308.25,4329.25
2022-03-01 15:05:00,4329.25,4337.5,4328.75,4332.0
2022-03-01 15:10:00,4332.25,4333.5,4321.25,4325.75
2022-03-01 15:15:00,4325.75,4326.75,4314.75,4316.25
2022-03-01 15:20:00,4316.25,4318.25,4312.0,4316.25
2022-03-01 15:25:00,4316.25,4317.25,4308.25,4308.75
2022-03-01 15:30:00,4308.75,4312.75,4300.0,4310.0
2022-03-01 15:35:00,4310.0,4314.0,4305.75,4309.5
2022-03-01 15:40:00,4309.5,4314.75,4300.5,4302.0
2022-03-01 15:45:00,4302.0,4302.75,4289.5,4290.5
2022-03-01 15:50:00,4290.5,4309.5,4286.25,4306.25
2022-03-01 15:55:00,4306.25,4318.0,4301.75,4314.5
2022-03-01 16:00:00,4314.75,4322.75,4314.25,4321.75
2022-03-01 16:05:00,4321.5,4324.25,4320.25,4321.25
2022-03-01 16:10:00,4321.25,4326.75,4320.5,4325.0
2022-03-01 16:15:00,4325.0,4325.5,4322.0,4323.75
