2022-08-23 09:35:00,4161.75,4165.5,4157.0,4157.0
2022-08-23 09:40:00,4157.25,4161.0,4149.5,4150.0
2022-08-23 09:45:00,4150.25,4164.5,4150.0,4162.25
2022-08-23 09:50:00,4162.25,4171.25,4162.25,4167.25
2022-08-23 09:55:00,4167.5,4170.25,4163.0,4164.75
2022-08-23 10:00:00,4164.5,4169.5,4159.75,4161.5
2022-08-23 10:05:00,4161.25,4175.5,4161.25,4175.5
2022-08-23 10:10:00,4175.5,4180.0,4174.0,4177.25
2022-08-23 10:15:00,4177.5,4179.5,4172.5,4175.0
2022-08-23 10:20:00,4174.75,4178.5,4173.5,4173.75
2022-08-23 10:25:00,4173.5,4174.25,4165.75,4166.0
2022-08-23 10:30:00,4166.25,4175.0,4165.0,4174.0
2022-08-23 10:35:00,4174.25,4175.5,4163.25,4163.25
2022-08-23 10:40:00,4163.5,4166.75,4160.75,4165.25
2022-08-23 10:45:00,4165.25,4167.75,4161.75,4166.25
2022-08-23 10:50:00,4166.5,4169.5,4158.25,4159.25
2022-08-23 10:55:00,4159.0,4159.75,4153.25,4154.75
2022-08-23 11:00:00,4154.75,4156.25,4145.75,4151.0
2022-08-23 11:05:00,4151.0,4153.0,4148.0,4151.0
2022-08-23 11:10:00,4151.0,4157.0,4150.0,4155.75
2022-08-23 11:15:00,4155.75,4161.25,4155.25,4159.0
2022-08-23 11:20:00,4159.0,4161.0,4156.75,4158.75
2022-08-23 11:25:00,4158.75,4159.75,4153.5,4153.75
2022-08-23 11:30:00,4153.5,4158.25,4153.5,4156.0
2022-08-23 11:35:00,4156.0,4161.25,4156.0,4159.75
2022-08-23 11:40:00,4159.5,4160.5,4152.75,4155.75
2022-08-23 11:45:00,4156.0,4159.75,4155.25,4158.25
2022-08-23 11:50:00,4158.25,4160.5,4155.25,4156.75
2022-08-23 11:55:00,4156.75,4156.75,4152.25,4155.25
2022-08-23 12:00:00,4155.25,4155.75,4149.5,4151.75
2022-08-23 12:05:00,4151.5,4155.25,4149.25,4155.25
2022-08-23 12:10:00,4155.5,4155.5,4151.75,4153.0
2022-08-23 12:15:00,4153.0,4153.75,4146.5,4147.5
2022-08-23 12:20:00,4147.5,4148.25,4143.25,4144.5
2022-08-23 12:25:00,4144.25,4149.25,4143.25,4144.0
2022-08-23 12:30:00,4143.75,4149.0,4143.5,4148.75
2022-08-23 12:35:00,4148.75,4155.25,4148.25,4154.25
2022-08-23 12:40:00,4154.5,4156.5,4153.0,4155.25
2022-08-23 12:45:00,4155.25,4156.5,4152.5,4152.75
2022-08-23 12:50:00,4152.75,4156.5,4152.0,4155.0
2022-08-23 12:55:00,4155.25,4158.0,4153.75,4156.5
2022-08-23 13:00:00,4156.75,4158.75,4155.5,4157.25
2022-08-23 13:05:00,4157.25,4157.25,4152.25,4153.25
2022-08-23 13:10:00,4153.5,4155.25,4150.25,4155.25
2022-08-23 13:15:00,4155.5,4158.25,4152.75,4153.25
2022-08-23 13:20:00,4153.25,4156.0,4151.0,4151.0
2022-08-23 13:25:00,4151.25,4160.5,4151.0,4159.0
2022-08-23 13:30:00,4159.25,4161.75,4158.75,4161.5
2022-08-23 13:35:00,4161.25,4161.25,4155.0,4155.5
2022-08-23 13:40:00,4155.75,4157.75,4153.5,4154.5
2022-08-23 13:45:00,4154.5,4155.25,4151.5,4153.0
2022-08-23 13:50:00,4153.0,4153.0,4146.0,4149.75
2022-08-23 13:55:00,4149.5,4152.0,4147.75,4150.25
2022-08-23 14:00:00,4150.5,4150.5,4147.5,4149.0
2022-08-23 14:05:00,4149.0,4153.0,4148.25,4151.75
2022-08-23 14:10:00,4151.75,4152.25,4148.75,4151.25
2022-08-23 14:15:00,4151.0,4154.75,4150.25,4154.0
2022-08-23 14:20:00,4154.25,4158.25,4153.75,4157.75
2022-08-23 14:25:00,4157.75,4157.75,4155.25,4157.0
2022-08-23 14:30:00,4156.75,4158.25,4152.75,4153.75
2022-08-23 14:35:00,4153.75,4156.25,4152.75,4156.0
2022-08-23 14:40:00,4156.0,4158.75,4153.25,4156.0
2022-08-23 14:45:00,4156.0,4156.5,4151.5,4153.25
2022-08-23 14:50:00,4153.0,4153.25,4150.25,4151.0
2022-08-23 14:55:00,4150.75,4155.0,4150.5,4154.0
2022-08-23 15:00:00,4154.0,4158.5,4153.5,4157.5
2022-08-23 15:05:00,4157.5,4158.75,4155.75,4158.25
2022-08-23 15:10:00,4158.5,4159.5,4155.0,4155.5
2022-08-23 15:15:00,4155.5,4161.0,4155.25,4160.25
2022-08-23 15:20:00,4160.5,4160.5,4155.75,4156.25
2022-08-23 15:25:00,4156.5,4157.5,4154.75,4156.75
2022-08-23 15:30:00,4156.75,4157.75,4153.5,4155.25
2022-08-23 15:35:00,4155.25,4156.0,4152.0,4152.5
2022-08-23 15:40:00,4152.75,4158.0,4152.25,4155.75
2022-08-23 15:45:00,4155.5,4155.5,4150.25,4152.25
2022-08-23 15:50:00,4152.25,4152.75,4147.25,4151.25
2022-08-23 15:55:00,4151.0,4154.0,4147.25,4149.25
2022-08-23 16:00:00,4149.5,4151.5,4146.0,4146.5
2022-08-23 16:05:00,4146.75,4147.5,4146.0,4146.25
2022-08-23 16:10:00,4146.5,4147.75,4146.0,4147.25
2022-08-23 16:15:00,4147.25,4147.5,4146.75,4147.25
